Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2020-05-16 13:59:51	 875 	c1256 	3161 	191 	 130 	107960 	 11413 	 149 	0 	1 	01103F8D8E
2020-05-16 13:59:58	 405 	c1256 	3162 	201 	  76 	104104 	  5414 	 127 	0 	1 	01103FE558
2020-05-16 14:00:05	 356 	c1256 	3163 	207 	  76 	104176 	  5405 	 127 	0 	1 	01103FE558
2020-05-16 14:08:20	1071 	c1256 	3164 	213 	  76 	104104 	  5414 	 127 	0 	1 	01103FE558
2020-05-16 14:08:30	 391 	c1256 	3165 	219 	  76 	103880 	  5402 	 127 	0 	1 	01103FE558
2020-05-16 14:10:26	  81 	c1256 	3166 	228 	  76 	104088 	  5413 	 127 	0 	1 	01103FE558
2020-05-16 14:10:37	 153 	c1256 	3167 	234 	  76 	104048 	  5411 	 127 	0 	1 	01103FE558
2020-05-16 14:12:35	 935 	c1256 	3168 	240 	  76 	104072 	  5412 	 127 	0 	1 	01103FE558
2020-05-16 14:12:41	 858 	c1256 	3169 	246 	  76 	104072 	  5412 	 127 	0 	1 	01103FE558
2020-05-16 14:14:54	 713 	c1256 	3172 	  8 	  76 	104240 	  5421 	 141 	0 	1 	01103F8D8E
2020-05-16 14:14:59	 399 	c1256 	3174 	 16 	  76 	104240 	  5421 	 141 	0 	1 	01103F8D8E
2020-05-16 14:15:00	 815 	c1256 	3176 	 24 	  76 	104224 	  5420 	 141 	0 	1 	01103F8D8E
2020-05-16 14:16:18	 638 	c1256 	3179 	 38 	  76 	104000 	  5421 	 141 	0 	1 	01103F8D8E
2020-05-16 14:16:22	 243 	c1256 	3183 	 50 	  76 	104000 	  5421 	 141 	0 	1 	01103F8D8E
2020-05-16 14:16:30	 623 	c1256 	3190 	 75 	 113 	107240 	  9570 	 248 	0 	1 	01103F8D8E
2020-05-16 14:16:32	 703 	c1256 	3191 	 84 	  76 	104000 	  5421 	 141 	0 	1 	01103F8D8E
2020-05-16 14:16:48	1127 	c1256 	3192 	 98 	  76 	104272 	  5410 	 127 	0 	1 	01103FE558
