Date	 Hmsec	 CounterID	 EventID	 CounterMsgID	 Status(bin)	 Status(dec)	 Timer[s/12000]	 Unclear	 Entry	 LookIn	 Exit	 LookOut	 Visits
2019-05-18 10:22:17	 849 	c1254 	2392 	 180 	 01010100 	 84 	 4367296 	 255	 201	 211	 322	 39	 370	 
2019-05-18 10:22:27	 462 	c1254 	2393 	 187 	 01110100 	 116 	 4472800 	 255	 201	 212	 322	 39	 371	 
2019-05-18 10:22:29	 707 	c1254 	2394 	 191 	 01010100 	 84 	 4496944 	 256	 201	 212	 322	 39	 371	 
2019-05-18 10:22:31	 118 	c1254 	2396 	 201 	 01110100 	 116 	 4513216 	 256	 201	 213	 322	 39	 371	 
2019-05-18 10:22:38	1018 	c1254 	2397 	 207 	 01111000 	 120 	 4598128 	 256	 201	 213	 323	 39	 371	 
2019-05-18 10:23:37	 364 	c1254 	2399 	 217 	 01110100 	 116 	 5236168 	 256	 201	 214	 323	 39	 372	 
2019-05-18 10:23:51	 789 	c1254 	2400 	 228 	 01110100 	 116 	 5393056 	 256	 201	 215	 323	 39	 373	 
2019-05-18 10:25:24	 657 	c1254 	2401 	 237 	 01110100 	 116 	 6407320 	 256	 201	 216	 323	 39	 374	 
2019-05-18 10:25:34	1131 	c1254 	2402 	 245 	 01111000 	 120 	 6520984 	 256	 201	 216	 324	 39	 374	 
2019-05-18 10:26:26	1082 	c1254 	2403 	 255 	 01110100 	 116 	 7088368 	 256	 201	 217	 324	 39	 375	 
2019-05-18 10:26:47	 309 	c1254 	2404 	 10 	 10110100 	 180 	 7310392 	 256	 202	 217	 324	 39	 376	 
2019-05-18 10:26:56	1019 	c1254 	2405 	 17 	 11111000 	 248 	 7415368 	 257	 202	 217	 324	 39	 376	 
2019-05-18 10:30:44	 551 	c1254 	2406 	 23 	 01111000 	 120 	 9900952 	 257	 202	 217	 325	 39	 376	 
2019-05-18 10:30:51	  99 	c1254 	2407 	 31 	 01110100 	 116 	 9973144 	 257	 202	 218	 325	 39	 377	 
2019-05-18 10:31:27	 694 	c1254 	2408 	 38 	 01111000 	 120 	 10371952 	 257	 202	 218	 326	 39	 377	 
2019-05-18 10:31:47	 552 	c1254 	2409 	 46 	 01110100 	 116 	 10589032 	 257	 202	 219	 326	 39	 378	 
2019-05-18 10:31:58	 251 	c1254 	2410 	 53 	 11111000 	 248 	 10706344 	 258	 202	 219	 326	 39	 378	 
2019-05-18 10:34:14	1031 	c1254 	2411 	 60 	 01110100 	 116 	 12199024 	 258	 202	 220	 326	 39	 379	 
2019-05-18 10:34:33	 581 	c1254 	2412 	 65 	 10101000 	 168 	 12402280 	 259	 202	 220	 326	 39	 379	 
2019-05-18 10:34:35	 314 	c1254 	2413 	 69 	 10101000 	 168 	 12421600 	 260	 202	 220	 326	 39	 379	 
2019-05-18 10:34:39	 170 	c1254 	2415 	 75 	 10101000 	 168 	 12463936 	 261	 202	 220	 326	 39	 379	 
2019-05-18 10:34:39	1148 	c1254 	2416 	 79 	 10101000 	 168 	 12473176 	 262	 202	 220	 326	 39	 379	 
2019-05-18 10:43:21	 742 	c1254 	2417 	 83 	 10101000 	 168 	 1393416 	 263	 202	 220	 326	 39	 379	 
2019-05-18 10:43:25	 551 	c1254 	2418 	 87 	 10101000 	 168 	 1435296 	 264	 202	 220	 326	 39	 379	 
2019-05-18 10:50:31	 913 	c1254 	2419 	 91 	 10101000 	 168 	 6091728 	 265	 202	 220	 326	 39	 379	 
2019-05-18 11:00:29	 618 	c1254 	2422 	 99 	 10101000 	 168 	 12625176 	 266	 202	 220	 326	 39	 379	 
2019-05-18 11:28:19	 864 	c1254 	2423 	 103 	 10101000 	 168 	 14109536 	 267	 202	 220	 326	 39	 379	 
2019-05-18 11:32:23	 974 	c1254 	2424 	 107 	 10101000 	 168 	 1216 	 268	 202	 220	 326	 39	 379	 
2019-05-18 11:32:25	 281 	c1254 	2425 	 111 	 10101000 	 168 	 16528 	 269	 202	 220	 326	 39	 379	 
2019-05-18 11:33:43	 531 	c1254 	2428 	 119 	 10101000 	 168 	 871720 	 270	 202	 220	 326	 39	 379	 
2019-05-18 11:43:02	  98 	c1254 	2432 	 129 	 10101000 	 168 	 6979168 	 271	 202	 220	 326	 39	 379	 
2019-05-18 11:43:58	 577 	c1254 	2433 	 133 	 10101000 	 168 	 7595728 	 272	 202	 220	 326	 39	 379	 
2019-05-18 11:43:59	 982 	c1254 	2435 	 139 	 10101000 	 168 	 7610488 	 273	 202	 220	 326	 39	 379	 
2019-05-18 11:44:14	 762 	c1254 	2440 	 151 	 10101000 	 168 	 7772368 	 274	 202	 220	 326	 39	 379	 
2019-05-18 11:45:51	 440 	c1254 	2443 	 159 	 10101000 	 168 	 8829736 	 275	 202	 220	 326	 39	 379	 
2019-05-18 11:55:31	1091 	c1254 	2448 	 171 	 10101000 	 168 	 15175120 	 276	 202	 220	 326	 39	 379	 
2019-05-18 11:55:46	 516 	c1254 	2450 	 177 	 10101000 	 168 	 15333664 	 277	 202	 220	 326	 39	 379	 
2019-05-18 12:01:36	 932 	c1254 	2453 	 185 	 10101000 	 168 	 2386224 	 278	 202	 220	 326	 39	 379	 
2019-05-18 13:11:36	 673 	c1254 	2454 	 189 	 10101000 	 168 	 14779984 	 279	 202	 220	 326	 39	 379	 
2019-05-18 13:11:39	 949 	c1254 	2456 	 195 	 10101000 	 168 	 14815480 	 280	 202	 220	 326	 39	 379	 
2019-05-18 13:21:46	 966 	c1254 	2457 	 199 	 10101000 	 168 	 4696056 	 281	 202	 220	 326	 39	 379	 
2019-05-18 13:21:57	 675 	c1254 	2458 	 203 	 10101000 	 168 	 4814040 	 282	 202	 220	 326	 39	 379	 
2019-05-18 13:22:07	 316 	c1254	7991 bytes to file.
