2021-05-20 10:38:14	 452 	c1256 	6507 	141 	  76 	104528 	  5423 	 145 	0 	1 	01103F71B1
2021-05-20 10:38:29	 315 	c1256 	6508 	149 	  76 	104072 	  5412 	 143 	0 	1 	01103F8018
2021-05-20 10:38:36	 328 	c1256 	6509 	162 	 113 	107296 	  9562 	 245 	0 	1 	01103F8018
2021-05-20 10:39:12	 338 	c1256 	6510 	168 	  76 	104504 	  5422 	 145 	0 	1 	01103F71B1
2021-05-20 10:39:20	 120 	c1256 	6511 	176 	  76 	104216 	  5407 	 143 	0 	1 	01103F71B1
2021-05-20 10:40:02	 737 	c1256 	6512 	182 	  76 	103960 	  5381 	 145 	0 	1 	01103F71B1
2021-05-20 10:40:10	 692 	c1256 	6513 	188 	  76 	104240 	  5408 	 143 	0 	1 	01103F71B1
2021-05-20 10:40:11	 205 	c1256 	6513 	194 	  24 	     0 	     0 	   1 	0 	0 	
2021-05-20 10:40:36	 240 	c1256 	6514 	198 	  76 	104528 	  5423 	 144 	0 	1 	01103F71B1
2021-05-20 10:44:40	 203 	c1256 	6515 	207 	  76 	104240 	  5408 	 143 	0 	1 	01103F71B1
2021-05-20 10:44:43	 488 	c1256 	6516 	214 	  76 	104160 	  5404 	 143 	0 	1 	01103F8018
2021-05-20 10:44:51	 673 	c1256 	6517 	224 	 150 	108808 	 13708 	 251 	0 	1 	01103F8018
2021-05-20 10:45:52	 384 	c1256 	6518 	231 	  76 	104376 	  5428 	 145 	0 	1 	01103F71B1
2021-05-20 10:48:41	 171 	c1256 	6519 	238 	  76 	104448 	  5406 	 143 	0 	1 	01103F71B1
2021-05-20 10:48:44	 110 	c1256 	6520 	246 	  76 	104216 	  5407 	 143 	0 	1 	01103F71B1
2021-05-20 10:50:06	 823 	c1256 	6521 	  0 	  76 	104072 	  5425 	 145 	0 	1 	01103F71B1
2021-05-20 10:50:21	 965 	c1256 	6522 	  9 	  76 	104240 	  5421 	 145 	0 	1 	01103F71B1
2021-05-20 10:51:31	 128 	c1256 	6523 	 15 	  76 	104528 	  5423 	 145 	0 	1 	01103F71B1
2021-05-20 10:51:59	 554 	c1256 	6524 	 20 	  76 	104336 	  5413 	 143 	0 	1 	01103F71B1
2021-05-20 10:52:29	 483 	c1256 	6525 	 28 	  76 	104432 	  5418 	 145 	0 	1 	01103F71B1
2021-05-20 10:52:32	 574 	c1256 	6526 	 37 	  83 	105288 	  6221 	 163 	0 	1 	01103F71B1
2021-05-20 10:53:12	 491 	c1256 	6527 	 43 	  76 	104504 	  5422 	 145 	0 	1 	01103F71B1
2021-05-20 10:53:59	 194 	c1256 	6528 	 51 	  76 	104488 	  5421 	 145 	0 	1 	01103F71B1
2021-05-20 10:54:02	 898 	c1256 	6529 	 61 	  76 	104344 	  5401 	 143 	0 	1 	01103F8018
2021-05-20 10:54:10	1116 	c1256 	6530 	 73 	  76 	104432 	  5418 	 141 	0 	1 	01103F8018
2021-05-20 10:55:11	 370 	c1256 	6531 	 78 	  76 	104528 	  5423 	 145 	0 	1 	01103F71B1
2021-05-20 10:55:11	 610 	c1256 	6532 	 83 	   4 	     0 	     0 	   1 	0 	0 	
2021-05-20 10:55:19	 505 	c1256 	6533 	 87 	  76 	104448 	  5406 	 142 	0 	1 	01103F71B1
2021-05-20 10:55:25	1075 	c1256 	6534 	 95 	  76 	104200 	  5419 	 143 	0 	1 	01103F8018
2021-05-20 10:55:35	 613 	c1256 	6535 	109 	  76 	104408 	  5417 	 141 	0 	1 	01103F8018
2021-05-20 10:55:57	 629 	c1256 	6536 	117 	  76 	104528 	  5423 	 125 	0 	1 	01103F71B1
2021-05-20 10:56:03	 935 	c1256 	6537 	125 	  76 	104408 	  5404 	 143 	0 	1 	01103F71B1
2021-05-20 10:56:05	  28 	c1256 	6538 	133 	   4 	     0 	     0 	   1 	0 	0 	
2021-05-20 10:57:06	1130 	c1256 	6539 	137 	  92 	106048 	  7224 	 198 	0 	1 	0300030EFF
2021-05-20 11:20:54	 464 	c1256						 4424 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 11:44:31	1112 	c1256 	6561 	220 	  92 	105976 	  7232 	 199 	0 	1 	0300030EFF
