2021-05-20 08:45:18	 399 	c1252 	5830 	218 	  76 	104736 	  5421 	 135 	0 	1 	01103FADFD
2021-05-20 08:45:18	 621 	c1252 	5831 	224 	   9 	     0 	     0 	   1 	0 	0 	
2021-05-20 08:50:35	 205 	c1252 	5832 	230 	  76 	104584 	  5426 	 138 	0 	1 	01103FAEB0
2021-05-20 08:52:28	 978 	c1252 	5833 	238 	  76 	104480 	  5408 	 139 	0 	1 	01103FAEB0
2021-05-20 08:53:07	 496 	c1252 	5836 	250 	  76 	104584 	  5426 	 135 	0 	1 	01103FADFD
2021-05-20 08:53:46	1122 	c1252 	5838 	  5 	  76 	104448 	  5419 	 135 	0 	1 	01103FADFD
2021-05-20 08:54:14	1023 	c1252 	5839 	 11 	  76 	104600 	  5427 	 139 	0 	1 	01103FAEB0
2021-05-20 08:54:21	  75 	c1252 	5840 	 19 	  76 	104544 	  5424 	 135 	0 	1 	01103FADFD
2021-05-20 08:54:21	 861 	c1252 	5840 	 27 	  12 	     0 	     0 	   1 	0 	0 	
2021-05-20 08:54:23	 176 	c1252 	5841 	 33 	  76 	104584 	  5426 	 134 	0 	1 	01103FADFD
2021-05-20 08:54:27	1028 	c1252 	5842 	 39 	 102 	106976 	  8371 	 183 	0 	1 	01103FAEB0
2021-05-20 08:55:15	 982 	c1252 	5843 	 45 	  76 	104336 	  5426 	 139 	0 	1 	01103FAEB0
2021-05-20 08:57:21	 430 	c1252 	5844 	 53 	  76 	104448 	  5419 	 135 	0 	1 	01103FADFD
2021-05-20 08:57:27	1105 	c1252 	5847 	 63 	  76 	104544 	  5424 	 135 	0 	1 	01103FADFD
2021-05-20 08:57:30	  63 	c1252 	5848 	 72 	 113 	107584 	  9574 	 244 	0 	1 	01103FAEB0
2021-05-20 08:57:30	 899 	c1252 	5849 	 77 	  74 	104192 	  5215 	 135 	0 	1 	01103FAEB0
2021-05-20 08:58:34	  73 	c1252 	5850 	 87 	  76 	104488 	  5421 	 135 	0 	1 	01103FADFD
2021-05-20 08:58:41	  25 	c1252 	5851 	 97 	  76 	104712 	  5420 	 135 	0 	1 	01103FADFD
2021-05-20 08:59:03	 727 	c1252 	5852 	103 	  76 	104584 	  5426 	 139 	0 	1 	01103FAEB0
2021-05-20 08:59:10	 678 	c1252 	5853 	111 	  76 	104792 	  5424 	 139 	0 	1 	01103FAEB0
2021-05-20 08:59:42	 866 	c1252 	5854 	117 	  76 	104544 	  5424 	 139 	0 	1 	01103FAEB0
2021-05-20 08:59:50	 992 	c1252 	5855 	126 	  76 	104568 	  5425 	 139 	0 	1 	01103FAEB0
2021-05-20 08:59:52	 553 	c1252 	5856 	131 	  74 	104216 	  5216 	 135 	0 	1 	01103FAEB0
2021-05-20 09:06:16	 828 	c1252 	5857 	139 	  91 	106208 	  7079 	 197 	0 	1 	0300030EFF
2021-05-20 09:26:53	 609 	c1252						 3036 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 09:33:00	  46 	c1252 	5859 	150 	  92 	106304 	  7228 	 199 	0 	1 	0300030EFF
2021-05-20 09:59:20	1104 	c1252 	5860 	159 	  76 	104640 	  5416 	 127 	0 	1 	01103F5952
2021-05-20 09:59:22	 120 	c1252 	5861 	164 	  76 	104408 	  5417 	 127 	0 	1 	01103F5952
2021-05-20 10:13:45	1062 	c1252 	5862 	170 	  78 	104624 	  5658 	 131 	0 	1 	01103F5952
2021-05-20 10:16:46	 938 	c1252 	5863 	177 	  76 	104448 	  5419 	 127 	0 	1 	01103F5952
2021-05-20 10:16:56	 708 	c1252 	5864 	184 	  76 	104368 	  5415 	 127 	0 	1 	01103F5952
2021-05-20 10:17:53	 238 	c1252						 690 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 10:19:46	1025 	c1252 	5865 	190 	  76 	104432 	  5418 	 127 	0 	1 	01103F5952
2021-05-20 10:20:01	 360 	c1252 	5866 	202 	  76 	104392 	  5416 	 127 	0 	1 	01103F5952
2021-05-20 10:21:08	1054 	c1252 	5868 	210 	  76 	104432 	  5418 	 127 	0 	1 	01103F5952
2021-05-20 10:21:18	 268 	c1252 	5874 	226 	  79 	104704 	  5726 	 133 	0 	1 	01103F5952
2021-05-20 10:24:47	  19 	c1252 	5875 	234 	  76 	104672 	  5418 	 127 	0 	1 	01103F5952
2021-05-20 10:25:07	 111 	c1252 	5877 	247 	  76 	104656 	  5417 	 127 	0 	1 	01103F5952
2021-05-20 10:26:03	 852 	c1252 	5879 	255 	  76 	104600 	  5414 	 127 	0 	1 	01103F5952
2021-05-20 10:26:11	 785 	c1252 	5881 	  7 	  76 	104696 	  5419 	 127 	0 	1 	01103F5952
2021-05-20 10:30:01	 211 	c1252 	5882 	 13 	  76 	104320 	  5425 	 139 	0 	1 	01103F502D
2021-05-20 10:30:11	1048 	c1252 	5886 	 36 	  76 	104336 	  5426 	 139 	0 	1 	01103F502D
2021-05-20 10:30:54	 240 	c1252 	5887 	 43 	  76 	104296 	  5411 	 137 	0 	1 	01103F502D
2021-05-20 10:31:01	 388 	c1252 	5888 	 49 	 113 	107456 	  9497 	 191 	0 	1 	01103F502D
2021-05-20 10:31:47	 518 	c1252 	5889 	 57 	  76 	104240 	  5421 	 139 	0 	1 	01103F502D
2021-05-20 10:31:57	 778 	c1252 	5892 	 73 	  76 	104448 	  5419 	 139 	0 	1 	01103F502D
2021-05-20 10:32:32	 716 	c1252 	5893 	 83 	  76 	104504 	  5422 	 139 	0 	1 	01103F502D
2021-05-20 10:32:42	 893 	c1252 	5894 	 89 	  76 	104504 	  5409 	 137 	0 	1 	01103F502D
2021-05-20 10:32:43	 672 	c1252 	5894 	 96 	   2 	     0 	     0 	   1 	0 	0 	
2021-05-20 10:32:46	 388 	c1252 	5895 	101 	  76 	104448 	  5419 	 126 	0 	1 	01103F5952
2021-05-20 10:32:53	1021 	c1252 	5897 	111 	  76 	104584 	  5426 	 127 	0 	1 	01103F5952
2021-05-20 10:34:16	 947 	c1252 	5898 	119 	  76 	104392 	  5416 	 127 	0 	1 	01103F5952
2021-05-20 10:34:42	  28 	c1252 	5899 	125 	  76 	104472 	  5420 	 127 	0 	1 	01103F5952
2021-05-20 10:35:28	 170 	c1252 	5901 	136 	  92 	106112 	  7228 	 199 	0 	1 	0300030EFF
2021-05-20 11:08:55	  63 	c1252						 2088 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 11:37:50	 605 	c1252 	5906 	162 	1417 	111368 	155163 	  16 	0 	0 	
2021-05-20 11:38:12	 662 	c1252 	5909 	172 	  92 	106200 	  7195 	 197 	0 	1 	0300030EFF
2021-05-20 11:38:13	 633 	c1252 	5910 	180 	  40 	 88000 	  1418 	  40 	0 	0 	
2021-05-20 11:38:14	 975 	c1252 	5911 	184 	  71 	103552 	  4829 	 133 	0 	1 	0300030EFF
2021-05-20 11:47:51	 802 	c1252 	5912 	191 	2899 	111656 	321005 	   2 	0 	0 	
2021-05-20 11:49:46	 217 	c1252 	5913 	202 	 579 	111200 	 61712 	  11 	0 	0 	
2021-05-20 11:49:46	 226 	c1252 	5913 	205 	   6 	     0 	     0 	   1 	0 	0 	
2021-05-20 11:50:00	  50 	c1252 	5914 	209 	2895 	111720 	320777 	   3 	0 	0 	
2021-05-20 11:51:42	 984 	c1252 	5915 	217 	 520 	111040 	 55008 	   3 	0 	0 	
2021-05-20 11:51:50	1095 	c1252 	5916 	224 	 558 	111152 	 59338 	   8 	0 	0 	
2021-05-20 11:54:37	 505 	c1252 	5917 	232 	 515 	111040 	 54533 	  13 	0 	0 	
2021-05-20 11:55:00	 658 	c1252 	5918 	238 	1220 	111504 	133340 	   7 	0 	0 	
2021-05-20 11:55:42	   2 	c1252 	5919 	243 	 285 	110360 	 28789 	   3 	0 	0 	
2021-05-20 11:55:49	 565 	c1252 	5920 	251 	 904 	111384 	 98005 	  13 	0 	0 	
2021-05-20 11:56:52	 889 	c1252 	5921 	  0 	 285 	110368 	 28778 	   1 	0 	0 	
2021-05-20 11:57:03	  68 	c1252 	5922 	  5 	1008 	111384 	109536 	   4 	0 	0 	
2021-05-20 11:58:21	 182 	c1252 	5923 	 11 	 259 	110184 	 25839 	   7 	0 	0 	
2021-05-20 11:58:33	 739 	c1252 	5924 	 18 	1288 	111536 	140927 	  10 	0 	0 	
2021-05-20 11:59:16	 477 	c1252 	5925 	 24 	 357 	110720 	 36818 	   4 	0 	0 	
2021-05-20 11:59:28	 452 	c1252 	5926 	 29 	 496 	111080 	 52422 	   3 	0 	0 	
2021-05-20 11:59:30	 486 	c1252 	5927 	 37 	 386 	110824 	 40071 	   5 	0 	0 	
2021-05-20 11:59:56	 313 	c1252						 1820 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 12:00:19	 798 	c1252 	5928 	 43 	 318 	110616 	 32556 	   4 	0 	0 	
2021-05-20 12:00:22	 825 	c1252 	5929 	 49 	 990 	111480 	107712 	   6 	0 	0 	
2021-05-20 12:00:22	 838 	c1252 	5929 	 53 	   7 	     0 	     0 	   1 	0 	0 	
2021-05-20 12:00:31	 854 	c1252 	5931 	 61 	 688 	111248 	 73893 	   4 	0 	0 	
2021-05-20 12:00:59	  41 	c1252 	5932 	 67 	  43 	 91136 	  1691 	   4 	0 	0 	
2021-05-20 12:00:59	 405 	c1252 	5933 	 71 	 283 	110328 	 28525 	   5 	0 	0 	
2021-05-20 12:02:11	  96 	c1252 	5934 	 81 	1022 	111488 	111221 	  21 	0 	0 	
2021-05-20 12:02:53	 586 	c1252 	5935 	 87 	 295 	110512 	 29881 	   5 	0 	0 	
2021-05-20 12:02:59	 212 	c1252 	5936 	 93 	 357 	110784 	 36854 	   6 	0 	0 	
2021-05-20 12:03:18	  30 	c1252 	5937 	 99 	 348 	110664 	 35785 	   6 	0 	0 	
2021-05-20 12:03:22	 518 	c1252 	5938 	107 	 472 	111088 	 49756 	   5 	0 	0 	
2021-05-20 12:04:15	  10 	c1252 	5939 	117 	 318 	110624 	 32559 	  12 	0 	0 	
2021-05-20 12:04:22	 545 	c1252 	5940 	126 	 302 	110504 	 30689 	   8 	0 	0 	
2021-05-20 12:04:24	 811 	c1252 	5941 	132 	 213 	109976 	 20755 	   4 	0 	0 	
2021-05-20 12:04:35	1007 	c1252 	5942 	138 	1099 	111472 	119802 	   6 	0 	0 	
2021-05-20 12:05:03	 636 	c1252 	5943 	144 	 323 	110648 	 33080 	   4 	0 	0 	
2021-05-20 12:05:07	 489 	c1252 	5944 	153 	 477 	111080 	 50280 	   7 	0 	0 	
2021-05-20 12:05:41	 202 	c1252 	5945 	159 	 280 	110408 	 28263 	   6 	0 	0 	
2021-05-20 12:05:52	1022 	c1252 	5946 	166 	 630 	111256 	 67430 	   4 	0 	0 	
2021-05-20 12:06:07	 284 	c1252 	5947 	172 	 292 	110552 	 29610 	   5 	0 	0 	
2021-05-20 12:06:15	 893 	c1252 	5948 	180 	 446 	111040 	 46791 	   6 	0 	0 	
2021-05-20 12:06:40	 246 	c1252 	5949 	190 	 275 	110352 	 27724 	  22 	0 	0 	
2021-05-20 12:06:48	 525 	c1252 	5950 	197 	 657 	111280 	 70421 	  10 	0 	0 	
2021-05-20 12:06:58	 775 	c1252 	5951 	203 	 335 	110728 	 34454 	   5 	0 	0 	
2021-05-20 12:07:07	1033 	c1252 	5952 	210 	 347 	110728 	 35766 	   9 	0 	0 	
2021-05-20 12:07:09	 234 	c1252 	5953 	216 	 376 	110840 	 38996 	   8 	0 	0 	
2021-05-20 12:07:12	 374 	c1252 	5954 	222 	 275 	110368 	 27728 	   5 	0 	0 	
